
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
26:80:8E:1B:18:AB, 2023-07-28 09:54:55, 2023-07-28 09:54:55, -61,        2, (not associated) ,HONOR 30
9E:92:BA:00:9E:2D, 2023-07-28 09:54:55, 2023-07-28 09:54:55, -53,        1, (not associated) ,
DA:7A:77:D4:B9:4A, 2023-07-28 09:54:55, 2023-07-28 09:54:55, -61,        1, (not associated) ,Galaxy A31CAED
D6:37:71:9A:0A:87, 2023-07-28 09:54:55, 2023-07-28 09:54:55, -57,        1, (not associated) ,Avenue611
12:F1:48:22:21:75, 2023-07-28 09:54:56, 2023-07-28 09:54:57, -47,       13, (not associated) ,
AE:6A:F3:E1:B0:A1, 2023-07-28 09:54:59, 2023-07-28 09:54:59, -57,        1, (not associated) ,
7E:5E:15:55:24:8F, 2023-07-28 09:54:59, 2023-07-28 09:54:59, -47,        1, (not associated) ,-D-13-
2A:05:03:FB:CD:84, 2023-07-28 09:54:59, 2023-07-28 09:54:59, -61,        1, (not associated) ,
42:8D:DC:7B:4A:DF, 2023-07-28 09:55:00, 2023-07-28 09:55:00, -51,        2, (not associated) ,
8E:7E:39:A9:77:A1, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -61,        1, (not associated) ,
AE:34:07:79:BC:DC, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -41,        2, (not associated) ,
2E:CB:C5:00:3D:67, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -39,        2, (not associated) ,
12:8E:83:9A:3E:08, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -41,        1, (not associated) ,
BA:D0:49:02:FE:F9, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -33,        2, (not associated) ,
86:64:DC:E8:17:22, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -35,        1, (not associated) ,
3E:41:1F:AE:AC:07, 2023-07-28 09:55:01, 2023-07-28 09:55:01, -45,        1, (not associated) ,
CA:9C:CD:DD:0D:DC, 2023-07-28 09:55:01, 2023-07-28 09:55:03, -43,        6, (not associated) ,
AA:5C:E5:36:AA:22, 2023-07-28 09:55:03, 2023-07-28 09:55:03, -51,        4, (not associated) ,
9E:CC:73:64:7C:80, 2023-07-28 09:55:04, 2023-07-28 09:55:04, -63,        1, (not associated) ,iPhone (Максим)
9E:28:5A:2B:08:FC, 2023-07-28 09:55:04, 2023-07-28 09:55:04, -69,        1, (not associated) ,HONOR 30
32:86:61:1C:1D:28, 2023-07-28 09:55:04, 2023-07-28 09:55:04, -69,        1, (not associated) ,
6A:24:CA:F0:8E:9C, 2023-07-28 09:55:04, 2023-07-28 09:55:04, -63,        1, (not associated) ,
6E:03:B6:74:82:21, 2023-07-28 09:55:05, 2023-07-28 09:55:05, -61,        2, (not associated) ,
5E:62:BD:CD:5C:BD, 2023-07-28 09:55:05, 2023-07-28 09:55:05, -45,        2, (not associated) ,
8E:6F:BE:55:3D:69, 2023-07-28 09:55:05, 2023-07-28 09:55:05, -57,        1, (not associated) ,
AA:B4:B6:12:79:C1, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -37,        1, (not associated) ,
7E:33:1C:8A:CC:23, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -35,        1, (not associated) ,
1A:49:7E:36:7B:7F, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -53,        1, (not associated) ,
62:AA:5D:50:E7:59, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -57,        1, (not associated) ,region
9A:22:71:AE:AF:23, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -47,        3, (not associated) ,
0A:CB:62:5F:84:94, 2023-07-28 09:55:06, 2023-07-28 09:55:06, -55,        1, (not associated) ,region
4A:DB:1E:BC:58:18, 2023-07-28 09:55:06, 2023-07-28 09:55:07, -51,       15, (not associated) ,
A2:89:48:BA:D6:AD, 2023-07-28 09:55:07, 2023-07-28 09:55:07, -57,        2, (not associated) ,region
36:AB:52:AB:D0:6B, 2023-07-28 09:55:07, 2023-07-28 09:55:07, -47,        1, (not associated) ,
AE:E8:17:84:E8:63, 2023-07-28 09:55:07, 2023-07-28 09:55:07, -57,        2, (not associated) ,
5A:AF:E5:50:5C:FA, 2023-07-28 09:55:09, 2023-07-28 09:55:09, -71,        1, (not associated) ,
22:50:B0:A6:B3:8D, 2023-07-28 09:55:10, 2023-07-28 09:55:10, -47,        2, (not associated) ,
1E:F1:81:34:94:46, 2023-07-28 09:55:10, 2023-07-28 09:55:10, -51,        1, (not associated) ,
42:69:8B:56:3C:50, 2023-07-28 09:55:11, 2023-07-28 09:55:11, -39,        2, (not associated) ,
2E:8E:00:28:0E:36, 2023-07-28 09:55:11, 2023-07-28 09:55:11, -37,        2, (not associated) ,
FE:05:44:A9:3A:4D, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -37,        1, (not associated) ,
AE:16:47:48:BD:BA, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -67,        1, (not associated) ,iPhone (Дима )
3A:25:1D:2B:AD:16, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -65,        1, (not associated) ,
02:06:2B:A5:0C:31, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -65,        1, (not associated) ,Avenue611
32:2A:AD:FB:F2:70, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -63,        1, (not associated) ,iPhone (Максим)
4A:3B:CD:53:02:30, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -57,        1, (not associated) ,Avenue611
E2:9A:5F:F8:FE:77, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -63,        1, (not associated) ,iPhone (Дима )
8A:A4:7A:FF:9C:FF, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -61,        1, (not associated) ,HONOR 30
FA:31:EA:C5:81:13, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -65,        1, (not associated) ,
D6:42:24:A6:DC:D4, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -74,        1, (not associated) ,
92:DC:3B:B7:92:47, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -63,        1, (not associated) ,Galaxy A31CAED
BA:B9:5D:78:56:B6, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -65,        1, (not associated) ,iPhone (Максим)
46:41:99:D2:96:92, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -63,        1, (not associated) ,
4A:D1:2E:EC:E2:A2, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -65,        1, (not associated) ,Galaxy A31CAED
CE:3F:3F:09:D3:5C, 2023-07-28 09:55:12, 2023-07-28 09:55:12, -57,        1, (not associated) ,
B6:F6:36:1D:D0:07, 2023-07-28 09:55:16, 2023-07-28 09:55:17, -63,        2, (not associated) ,
A6:55:D6:EA:50:DB, 2023-07-28 09:55:17, 2023-07-28 09:55:17, -65,        1, (not associated) ,
96:50:F4:9F:F5:EB, 2023-07-28 09:55:17, 2023-07-28 09:55:17, -59,        1, (not associated) ,
8E:79:79:44:B5:9F, 2023-07-28 09:55:17, 2023-07-28 09:55:18, -51,        8, (not associated) ,
86:2F:14:F4:B3:B0, 2023-07-28 09:55:18, 2023-07-28 09:55:18, -65,        3, (not associated) ,
32:C7:40:B4:6D:CA, 2023-07-28 09:55:18, 2023-07-28 09:55:18, -41,        1, (not associated) ,
C2:7D:76:E2:96:A8, 2023-07-28 09:55:18, 2023-07-28 09:55:18, -43,        1, (not associated) ,
DE:D8:4A:2D:37:F8, 2023-07-28 09:55:18, 2023-07-28 09:55:18, -43,        1, (not associated) ,
36:EF:40:5B:9F:2F, 2023-07-28 09:55:18, 2023-07-28 09:55:18, -41,        2, (not associated) ,
6A:3B:25:8A:18:42, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -41,        2, (not associated) ,
B2:15:FD:57:21:2B, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -47,        1, (not associated) ,
52:CD:D5:B5:C1:2D, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -51,        2, (not associated) ,region
1A:1F:54:64:3E:D7, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -71,        1, (not associated) ,region
52:C4:78:06:8E:34, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -76,        2, (not associated) ,
02:A1:8F:6C:D5:83, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -55,        2, (not associated) ,region
6A:18:F8:20:88:94, 2023-07-28 09:55:19, 2023-07-28 09:55:19, -57,        1, (not associated) ,region
66:BB:C4:0B:06:4E, 2023-07-28 09:55:20, 2023-07-28 09:55:20, -63,        1, (not associated) ,iPhone (Дима )
EA:D7:14:D5:D2:4C, 2023-07-28 09:55:20, 2023-07-28 09:55:20, -61,        1, (not associated) ,
FE:F6:7A:AE:72:3B, 2023-07-28 09:55:20, 2023-07-28 09:55:20, -57,        1, (not associated) ,
2A:52:48:90:7F:18, 2023-07-28 09:55:20, 2023-07-28 09:55:20, -61,        1, (not associated) ,iPhone (Максим)
BE:5A:72:22:C5:D5, 2023-07-28 09:55:21, 2023-07-28 09:55:21, -49,        2, (not associated) ,
2E:90:76:7B:B2:BB, 2023-07-28 09:55:23, 2023-07-28 09:55:23, -67,        1, (not associated) ,
92:E2:12:3B:73:56, 2023-07-28 09:55:23, 2023-07-28 09:55:24, -49,       13, (not associated) ,Keenetic-8899
6E:DE:DB:D5:89:20, 2023-07-28 09:55:25, 2023-07-28 09:55:25, -47,        5, (not associated) ,
BA:88:A2:50:14:4D, 2023-07-28 09:55:26, 2023-07-28 09:55:26, -51,        1, (not associated) ,
1E:C3:80:41:24:F0, 2023-07-28 09:55:27, 2023-07-28 09:55:27, -39,        1, (not associated) ,
D6:81:2D:25:6F:EB, 2023-07-28 09:55:28, 2023-07-28 09:55:28, -53,        2, (not associated) ,
32:9F:E0:A2:A0:4C, 2023-07-28 09:55:28, 2023-07-28 09:55:28, -41,        1, (not associated) ,
12:62:D8:91:08:78, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -67,        1, (not associated) ,iPhone (Максим)
96:4A:16:D1:28:FE, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -67,        2, (not associated) ,HONOR 30
62:B6:68:B3:AF:A7, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -71,        2, (not associated) ,iPhone (Дима )
16:D5:6B:89:22:7F, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -67,        1, (not associated) ,Galaxy A31CAED
72:4E:70:56:B3:6F, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -63,        1, (not associated) ,
BE:A3:6F:8C:40:E0, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -65,        1, (not associated) ,Avenue611
5A:F4:35:AC:E2:77, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -65,        1, (not associated) ,Galaxy A31CAED
B2:67:BD:61:94:CE, 2023-07-28 09:55:29, 2023-07-28 09:55:29, -63,        1, (not associated) ,HONOR 30
0A:24:61:A6:97:51, 2023-07-28 09:55:30, 2023-07-28 09:55:30, -57,        1, (not associated) ,
92:DE:40:03:5D:7A, 2023-07-28 09:55:30, 2023-07-28 09:55:30, -61,        1, (not associated) ,
8E:C9:84:EB:57:18, 2023-07-28 09:55:32, 2023-07-28 09:55:32, -61,        2, (not associated) ,region
B6:EA:17:F6:E3:4A, 2023-07-28 09:55:32, 2023-07-28 09:55:32, -77,        1, (not associated) ,
7E:B9:B9:98:4D:B1, 2023-07-28 09:55:32, 2023-07-28 09:55:32, -55,        1, (not associated) ,region
A2:C1:21:BD:3D:E3, 2023-07-28 09:55:32, 2023-07-28 09:55:32, -59,        1, (not associated) ,region
32:C9:36:06:17:A6, 2023-07-28 09:55:33, 2023-07-28 09:55:33, -67,        1, (not associated) ,region
6E:25:37:C9:7A:DC, 2023-07-28 09:55:36, 2023-07-28 09:55:36, -69,        1, (not associated) ,
B2:BF:9A:4F:44:4E, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -65,        1, (not associated) ,HONOR 30
76:1E:3E:0A:F7:C6, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -65,        1, (not associated) ,Galaxy A31CAED
46:97:2D:E0:95:D8, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -67,        2, (not associated) ,iPhone (Максим)
2A:CF:07:5B:DE:B1, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -67,        1, (not associated) ,
CA:52:D8:99:21:8F, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -67,        1, (not associated) ,Avenue611
DA:46:1D:49:B9:71, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -57,        2, (not associated) ,
12:8E:1C:83:91:54, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        1, (not associated) ,iPhone (Дима )
EA:FE:56:8D:F6:E7, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -59,        2, (not associated) ,HONOR 30
22:7B:FB:1F:BA:B4, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -47,        3, (not associated) ,
DA:BF:BC:A9:FB:30, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        1, (not associated) ,Galaxy A31CAED
9E:CB:B9:B3:C0:15, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -65,        1, (not associated) ,
82:DE:53:60:61:32, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -65,        2, (not associated) ,HONOR 30
86:9E:83:DD:1A:85, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        1, (not associated) ,iPhone (Максим)
A2:5E:8C:90:71:DC, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        2, (not associated) ,
A6:01:88:EF:AD:E7, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        1, (not associated) ,Galaxy A31CAED
1A:5E:41:3B:63:21, 2023-07-28 09:55:37, 2023-07-28 09:55:37, -63,        1, (not associated) ,iPhone (Дима )
42:18:DF:7C:CB:58, 2023-07-28 09:55:42, 2023-07-28 09:55:42, -47,        2, (not associated) ,
9A:13:81:62:33:88, 2023-07-28 09:55:43, 2023-07-28 09:55:43, -49,        1, (not associated) ,
AE:C1:E1:ED:42:E7, 2023-07-28 09:55:44, 2023-07-28 09:55:44, -65,        1, (not associated) ,
EA:8B:5C:83:9B:4B, 2023-07-28 09:55:44, 2023-07-28 09:55:44, -63,        1, (not associated) ,
12:F5:B5:BF:D5:F7, 2023-07-28 09:55:46, 2023-07-28 09:55:46, -81,        1, (not associated) ,region
2A:C0:C2:61:44:61, 2023-07-28 09:55:46, 2023-07-28 09:55:46, -65,        1, (not associated) ,region
DA:95:DE:D1:FF:4D, 2023-07-28 09:55:47, 2023-07-28 09:55:47, -63,        1, (not associated) ,
16:4C:11:88:15:08, 2023-07-28 09:55:47, 2023-07-28 09:55:47, -55,        1, (not associated) ,
92:38:6C:3D:0A:F7, 2023-07-28 09:55:49, 2023-07-28 09:55:49, -53,        4, (not associated) ,
FA:53:01:07:DF:10, 2023-07-28 09:55:50, 2023-07-28 09:55:50, -59,        2, (not associated) ,
DE:EC:6E:B8:C2:2F, 2023-07-28 09:55:51, 2023-07-28 09:55:51, -53,        3, (not associated) ,
10:51:07:FF:1E:4B, 2023-07-28 09:55:52, 2023-07-28 10:35:52, -67,        7, (not associated) ,
4E:9D:83:92:2D:2D, 2023-07-28 09:55:52, 2023-07-28 09:55:52, -76,        1, (not associated) ,
B2:53:B5:32:06:16, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -63,        2, (not associated) ,iPhone (Дима )
66:F5:7E:37:58:04, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -61,        1, (not associated) ,Galaxy A31CAED
4A:B8:FA:D3:B2:4F, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -63,        1, (not associated) ,HONOR 30
4E:E9:91:EE:52:50, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -61,        1, (not associated) ,
96:4C:9E:15:1E:2C, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -59,        1, (not associated) ,iPhone (Дима )
CE:5B:C4:4F:BA:30, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -63,        2, (not associated) ,Avenue611
DA:63:BE:9F:6B:01, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -51,        1, (not associated) ,HONOR 30
D6:C5:79:A5:F0:0C, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -61,        1, (not associated) ,Galaxy A31CAED
72:CE:D8:AB:50:00, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -63,        1, (not associated) ,
F2:25:57:AD:10:F9, 2023-07-28 09:55:53, 2023-07-28 09:55:53, -63,        1, (not associated) ,iPhone (Дима )
82:BE:68:E1:D5:1B, 2023-07-28 09:55:54, 2023-07-28 09:55:54, -63,        1, (not associated) ,iPhone (Дима )
E2:2F:A7:55:F2:68, 2023-07-28 09:55:54, 2023-07-28 09:55:54, -55,        2, (not associated) ,
3E:75:D3:8A:71:F5, 2023-07-28 09:55:54, 2023-07-28 09:55:55, -61,        6, (not associated) ,
BA:05:9B:E0:A1:E8, 2023-07-28 09:55:56, 2023-07-28 09:55:56, -55,        2, (not associated) ,
1A:D4:59:7B:72:FC, 2023-07-28 09:55:59, 2023-07-28 09:55:59, -39,        2, (not associated) ,
0A:9D:53:2B:DC:E4, 2023-07-28 09:55:59, 2023-07-28 09:55:59, -51,        2, (not associated) ,region
56:33:89:7A:5F:4C, 2023-07-28 09:55:59, 2023-07-28 09:55:59, -47,        1, (not associated) ,region
96:61:AC:7B:41:5F, 2023-07-28 09:56:00, 2023-07-28 09:56:00, -63,        1, (not associated) ,region
8A:D5:BD:E2:D9:6C, 2023-07-28 09:56:00, 2023-07-28 09:56:00, -57,        1, (not associated) ,region
86:3C:66:2F:78:05, 2023-07-28 09:56:00, 2023-07-28 09:56:00, -53,        1, (not associated) ,
9A:3C:9C:0D:AF:87, 2023-07-28 09:56:01, 2023-07-28 09:56:01, -51,        8, (not associated) ,
5A:AB:CF:A9:F1:B1, 2023-07-28 09:56:02, 2023-07-28 09:56:02, -47,        1, (not associated) ,
5A:E6:FC:A5:CD:23, 2023-07-28 09:56:02, 2023-07-28 09:56:02, -65,        1, (not associated) ,Avenue611
46:B0:29:2B:1C:3A, 2023-07-28 09:56:04, 2023-07-28 09:56:04, -53,        1, (not associated) ,
06:1F:B6:44:94:CD, 2023-07-28 09:56:07, 2023-07-28 09:56:07, -45,        1, (not associated) ,
8A:AA:99:86:49:57, 2023-07-28 09:56:07, 2023-07-28 09:56:07, -49,        2, (not associated) ,
E6:E7:3F:D0:86:85, 2023-07-28 09:56:07, 2023-07-28 09:56:07, -35,        2, (not associated) ,
7E:B6:06:5E:49:69, 2023-07-28 09:56:07, 2023-07-28 09:56:07, -35,        1, (not associated) ,
FA:C4:BB:2B:62:C7, 2023-07-28 09:56:07, 2023-07-28 09:56:07, -33,        2, (not associated) ,
06:81:11:0C:87:AA, 2023-07-28 09:56:10, 2023-07-28 09:56:10, -65,        1, (not associated) ,iPhone (Максим)
AA:A7:A8:B3:E9:B7, 2023-07-28 09:56:10, 2023-07-28 09:56:10, -65,        1, (not associated) ,
AA:30:7C:96:ED:95, 2023-07-28 09:56:10, 2023-07-28 09:56:10, -69,        1, (not associated) ,HONOR 30
D2:ED:CD:E9:47:77, 2023-07-28 09:56:12, 2023-07-28 09:56:12, -77,        2, (not associated) ,
AE:EA:E8:56:B1:02, 2023-07-28 09:56:13, 2023-07-28 09:56:13, -61,        1, (not associated) ,
76:A0:F6:0C:37:31, 2023-07-28 09:56:13, 2023-07-28 09:56:13, -53,       13, (not associated) ,
F2:82:9D:EA:9C:3D, 2023-07-28 09:56:14, 2023-07-28 09:56:14, -69,        2, (not associated) ,
C2:52:FF:B5:8E:09, 2023-07-28 09:56:17, 2023-07-28 09:56:17, -55,        5, (not associated) ,
B2:02:0A:72:29:F1, 2023-07-28 09:56:18, 2023-07-28 09:56:18, -57,        1, (not associated) ,Galaxy A31CAED
0E:DE:5F:CF:1E:FC, 2023-07-28 09:56:18, 2023-07-28 09:56:18, -59,        1, (not associated) ,
86:E5:E9:18:55:93, 2023-07-28 09:56:18, 2023-07-28 09:56:18, -59,        1, (not associated) ,Galaxy A31CAED
1E:4F:68:93:3F:9C, 2023-07-28 09:56:18, 2023-07-28 09:56:18, -63,        1, (not associated) ,HONOR 30
66:F7:53:38:1E:EE, 2023-07-28 09:56:19, 2023-07-28 09:56:19, -65,        1, (not associated) ,Avenue611
5E:01:C2:78:DB:3A, 2023-07-28 09:56:20, 2023-07-28 09:56:20, -61,        1, (not associated) ,
FA:67:09:31:B0:C4, 2023-07-28 09:56:20, 2023-07-28 09:56:20, -65,        1, (not associated) ,
56:79:E4:65:88:13, 2023-07-28 09:56:20, 2023-07-28 09:56:20, -47,        2, (not associated) ,
56:67:EA:B0:1D:87, 2023-07-28 09:56:25, 2023-07-28 09:56:25, -49,       10, (not associated) ,
32:34:B9:33:5E:63, 2023-07-28 09:56:27, 2023-07-28 09:56:27, -63,        1, (not associated) ,iPhone (Максим)
AE:17:CF:37:37:0D, 2023-07-28 09:56:27, 2023-07-28 09:56:27, -65,        2, (not associated) ,Galaxy A31CAED
2E:38:DC:8A:D3:86, 2023-07-28 09:56:27, 2023-07-28 09:56:27, -63,        1, (not associated) ,HONOR 30
42:3C:6A:AE:E9:9F, 2023-07-28 09:56:27, 2023-07-28 09:56:27, -63,        1, (not associated) ,
4A:C5:C9:68:C2:DC, 2023-07-28 09:56:27, 2023-07-28 09:56:27, -67,        1, (not associated) ,
A6:B5:20:8C:CE:D1, 2023-07-28 09:56:29, 2023-07-28 09:56:29, -59,        1, (not associated) ,
42:AA:9B:41:50:18, 2023-07-28 09:56:29, 2023-07-28 09:56:29, -61,        1, (not associated) ,
4A:4E:48:EC:6B:EF, 2023-07-28 09:56:29, 2023-07-28 09:56:29, -59,        1, (not associated) ,
82:8B:9B:56:47:78, 2023-07-28 09:56:31, 2023-07-28 09:56:31, -61,        1, (not associated) ,
B2:3B:03:F8:0D:2E, 2023-07-28 09:56:32, 2023-07-28 09:56:32, -79,        2, (not associated) ,
3E:B8:E0:C2:40:43, 2023-07-28 09:56:34, 2023-07-28 09:56:34, -63,        2, (not associated) ,
DE:27:4D:70:D6:58, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -57,        1, (not associated) ,Avenue611
82:F0:09:1B:C5:CD, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -59,        1, (not associated) ,
EA:F7:BC:28:55:4F, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -59,        1, (not associated) ,iPhone (Дима )
4E:D6:79:65:A8:55, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -61,        1, (not associated) ,HONOR 30
12:E5:F5:64:DF:80, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -59,        1, (not associated) ,Galaxy A31CAED
2A:63:94:2D:88:CC, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -57,        1, (not associated) ,iPhone (Дима )
66:3D:37:D6:1E:EE, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -63,        2, (not associated) ,Galaxy A31CAED
A2:C8:2A:4C:0C:CE, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -63,        1, (not associated) ,Avenue611
2A:F9:7C:59:1C:FD, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -63,        1, (not associated) ,
6E:9A:71:32:F8:6E, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -55,        1, (not associated) ,Galaxy A31CAED
F2:34:C7:0D:21:53, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -67,        1, (not associated) ,Avenue611
82:9A:CA:02:AC:A3, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -69,        1, (not associated) ,Galaxy A31CAED
CE:C4:64:21:F0:C2, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -65,        1, (not associated) ,HONOR 30
BA:34:BC:E2:01:B4, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -51,        1, (not associated) ,
CE:C5:11:5D:BA:11, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -65,        1, (not associated) ,
D6:E5:24:7A:AE:05, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -63,        1, (not associated) ,iPhone (Дима )
4A:1E:9C:B8:0D:67, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -67,        2, (not associated) ,Avenue611
3A:4D:3E:7C:68:D3, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -67,        2, (not associated) ,iPhone (Максим)
AA:FC:33:A8:D9:C7, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -67,        1, (not associated) ,Galaxy A31CAED
1E:87:47:CA:BE:BE, 2023-07-28 09:56:35, 2023-07-28 09:56:35, -65,        1, (not associated) ,HONOR 30
D2:98:86:9A:07:8F, 2023-07-28 09:56:37, 2023-07-28 09:56:37, -69,        1, (not associated) ,
32:70:11:C3:0E:CB, 2023-07-28 09:56:40, 2023-07-28 09:56:40, -37,        2, (not associated) ,
E6:88:0A:F5:F4:BF, 2023-07-28 09:56:44, 2023-07-28 09:56:44, -79,        1, (not associated) ,iPhone (Максим)
D6:21:9A:D3:05:8A, 2023-07-28 09:56:44, 2023-07-28 09:56:44, -57,        1, (not associated) ,
8A:15:87:2B:02:63, 2023-07-28 09:56:44, 2023-07-28 09:56:44, -55,        1, (not associated) ,
7E:E7:BB:44:1B:27, 2023-07-28 09:56:45, 2023-07-28 09:56:45, -57,        1, (not associated) ,
B6:39:46:B1:AB:D6, 2023-07-28 09:56:47, 2023-07-28 09:56:47, -63,        1, (not associated) ,
E6:B8:70:77:79:61, 2023-07-28 09:56:47, 2023-07-28 09:56:47, -55,        1, (not associated) ,
36:5A:51:9B:F4:31, 2023-07-28 09:56:52, 2023-07-28 09:56:52, -66,        1, (not associated) ,
BE:64:2C:BF:6C:E4, 2023-07-28 09:56:52, 2023-07-28 09:56:52, -63,        2, (not associated) ,
1E:6E:77:28:F5:EF, 2023-07-28 09:56:54, 2023-07-28 09:56:56, -31,        9, (not associated) ,
FA:E6:66:7E:3D:6C, 2023-07-28 09:56:54, 2023-07-28 09:56:54, -39,        1, (not associated) ,
52:B6:07:F8:50:3C, 2023-07-28 09:56:55, 2023-07-28 09:56:55, -59,        1, (not associated) ,
2A:87:57:06:3A:9A, 2023-07-28 09:56:55, 2023-07-28 09:56:55, -33,        2, (not associated) ,
86:6A:F7:EC:77:F8, 2023-07-28 09:56:55, 2023-07-28 09:56:55, -53,        1, (not associated) ,
92:6C:3C:54:6A:6D, 2023-07-28 09:56:55, 2023-07-28 09:56:55, -51,        1, (not associated) ,
